PSA_ID,Domain,Class,English,Kiswahili,Target_Language,Source,Source_URL,Date,Metadata,Ekegusii,Dholuo,Somali
EDU-00810,Education,PSA,The Education Stakeholders Association of Kenya calls for immediate action on unimplemented recommendations regarding school unrest rather than establishing a new task force.,Chama cha Wadau wa Elimu Kenya kinatoa wito wa hatua za haraka kuhusu mapendekezo ambayo hayajatekelezwa kuhusu machafuko shuleni badala ya kuunda kikundi kipya kazi.,,EducationNews_co_ke,https://educationnews.co.ke/stakeholders-reject-new-task-force-on-school-unrest-demand-action-on-old-reports/,2026-07-26,General,Emokiri bwakire buya bwetendere bweng'ene Obwakire buya bw'ensiinya bu Kenya buya mwaki tsibori osibori oria abate naki bwakure ogokire bogena obwena omokabere omeria.,Education Stakeholders Association of Kenya ong'eni konyo nyaka gichamo gi godo gituo mwakanyo gi ma ok nyal jochung' wakwayo kendo ma ok nyal chalo ginyalo nyal.,Ururka Saamileyda Waxbarashada ee Kenya wuxuu ku baaqayaa in si degdeg ah wax looga qabto talooyinka aan la fulin ee ku saabsan qalalaasaha dugsiyada halkii la sameyn lahaa guddi cusub.
EDU-00811,Education,PSA,"Nakuru will host the Rift Valley Primary and Junior Schools Term Two Regional Championships from July 18-22. All participating teams must arrive by July 17, 5:00 p.m. for registration.","Nakuru itakuwa mwenyeji wa Mashindano ya Mikoa ya Termi ya Pili ya Shule za Msingi na Za Kijuni za Bonde la Ufa kuanzia Julai 18-22. Timu zote zinazoshiriki lazima zifikie kabla ya Julai 17, saa 11:00 jioni kwa ajili ya usajili.",,EducationNews_co_ke,https://educationnews.co.ke/nakuru-to-host-rift-valley-primary-and-junior-schools-term-two-regional-championships/,2026-07-26,General,"Nakuru naki oria naki bw'ekitenda bw'ekidasa bw'ogusibori naki bwa Nyakiri chire iki bw'ekodie kisole 18-22. Abagikore bosi batie bw'ogendi bw'ogaki boti bw'ogukora bw'ogenda bw'oku 17, 5:00 ekeria.","Nakuru udhi Rift Valley Primary ne Junior Schools Term Two Regional Championships e kendo duto gi July 18-22. Timbe duto ma ok nyis ukwongo nigi July 17, 5:00 p.m. kuom register.","Nakuru wuxuu martigelin doonaa Tartanka Labaad ee Degmooyinka Dugsiyada Hoose iyo Kuwa Dhallinyarada ee Rift Valley inta u dhaxaysa 18-22 Luulyo. Dhammaan kooxaha ka qaybgalaya waa inay yimaadaan ugu yaraan 17 Luulyo, saacadda 5:00 galabnimo si ay isu diiwaangeliyaan."
EDU-00812,Education,PSA,"Due to unreliable rainfall affecting agriculture, the school feeding programme is at risk. Parents and guardians are encouraged to ensure children have alternative food sources.","Kutokana na mvua zisizo za kuaminika zinazoathiri kilimo, mpango wa lishe shuleni uko katika hatari. Wazazi na walezi wanahimizwa kuhakikisha watoto wanapata vyanzo vingine vya chakula.",,EducationNews_co_ke,https://educationnews.co.ke/how-unreliable-rainfall-could-threaten-school-feeding-programme-deepen-kenyas-education-crisis/,2026-07-26,General,"Naki omokiri omogoya ogwokire omokiri, karanga ya ikemare ya mashure ikwanganani. Abaki na abarugani bakenyanga omokiri batarorire oria ng'ania.","Nenera kuom nyasi marach ma oserdwe kanyal, chike mag yien koro gere. Wazazi kata walonji ne ok nyal kuom piny, to watiyo ma ok oter gi daktari tindo.","Sababo la xiriira roobab aan la isku halayn karin oo saameynaya beeraha, barnaamijka cunnada iskuulka wuxuu halis ugu jiraa. Waalidiinta iyo ilaaliyayaasha waxaa lagu dhiirrigelinayaa inay xaqiijiyaan in carruurdu haystaan ilo cunto oo kale."
EDU-00813,Education,PSA,Urgent action is needed to address gulley erosion threatening Nasokol Girls Secondary School. Affected parties are encouraged to collaborate on remedial measures before the rainy season.,Hatua ya dharura inahitajika kushughulikia mmomonyoko wa ardhi unaotishia Shule ya Sekondari ya Wasichana ya Nasokol. Wahusika wanahimizwa kushirikiana katika kuchukua hatua za kurekebisha kabla ya msimu wa mvua.,,EducationNews_co_ke,https://educationnews.co.ke/gulley-erosion-threatens-nasokol-girls-secondary-school-fence/,2026-07-26,General,Omosera omotogetire okoranduria goro gori na atigwaki togo Nasokol Girls Secondary School. Abamogori bakenye bakore ogebori obiria bwogendana omong'asi bwogende.,Kwere kuom ndalani manyien to golo gonde miyo gi gulley erosion ma ogero Nasokol Girls Secondary School. Wuodhi ma oter gima otemore nyaka ginyal gi thum mar kuni.,Tallaabo degdeg ah ayaa loo baahan yahay si wax looga qabto ciriiriga gully-ga oo khatar ku ah Dugsiga Sare ee Gabdhaha Nasokol. Qaybaha saameeysan waxaa lagu dhiirrigelinayaa inay wada shaqeeyaan qorshayaasha wax ka qabashada ka hor xilliga roobka.
EDU-00814,Education,PSA,Parents and educators are urged to prioritize character building alongside academic achievements to foster holistic education and prevent unrest in schools.,Wazazi na walimu wanasisitizwa kuweka kipaumbele katika kujenga tabia sambamba na mafanikio ya kitaaluma ili kukuza elimu kamili na kuzuia machafuko shuleni.,,EducationNews_co_ke,https://educationnews.co.ke/the-report-card-of-the-heart-why-character-remains-the-missing-piece-in-academic-success/,2026-07-26,General,Bazukuru nakiabwaki omokiri omokiri boberane omotirori bw'ogokire bwokigo buachire buogetire omotigoru naki igokire naki kianaki obokoreri mu masomoro.,"Kagango gi joma chuni ne ok nyal pende ma okonyo ngima, kendo ohalo bende karuok maber kuom piye mar jendani, e golo ng'eyo.",Waalidiinta iyo macallimiinta ayaa lagu boorinayaa in ay mudnaanta siiyaan dhismaha dabeecadda si la isku dhisayo waxbarashada oo dhamaystiran iyo ka hortagga dibadbaxyada iskuulada.
EDU-00815,Education,PSA,"293,869 students have been successfully placed in universities, TVET institutions, and colleges for the 2026/2027 academic year. For details on your placement, check with KUCCPS or your institution.","Wanafunzi 293,869 wamepangwa kwa mafanikio katika vyuo vikuu, mashirika ya TVET, na vyuo kwa mwaka wa masomo 2026/2027. Kwa maelezo kuhusu upangaji wako, angalia na KUCCPS au taasisi yako.",,EducationNews_co_ke,https://educationnews.co.ke/kuccps-2026-placement-sets-new-milestone-as-kenyatta-university-leads-historic-university-intake/,2026-07-26,General,"Abantu 293,869 bataranegwa omokirigori mu masomoo, TVET, na koleji mu mwaka wa masomo 2026/2027. Omosaritie waku na omotenda nyuaboni, oreka na KUCCPS ng’ana oria koleji yako.","293,869 nyaka wachiko kaka gichako e yunivesiti, TVET marach, kod koleji kwom mwaka 2026/2027. Kanyakore gi ngima mar wachni, wrie KUCCPS kata yore gi ndalo.","293,869 arday ayaa si guul leh loogu qoondeeyey jaamacadaha, hay'adaha TVET, iyo kulliyadaha sanadka tacliinta 2026/2027. Faahfaahin ku saabsan qoondeyntaada, la xiriir KUCCPS ama hay'addaada."
EDU-00816,Education,PSA,Taxpayers are urged to report any suspected payroll irregularities to the Ministry of Public Service as the government investigates potential fraud and mismanagement in the public payroll system.,Wanalipakodi wanahimizwa kuripoti yeyote anayeaminika kuwa na kasoro katika malipo ya mishahara kwa Wizara ya Huduma za Umma wakati serikali inapochunguza udanganyifu na usimamizi mbaya katika mfumo wa malipo ya umma.,,EducationNews_co_ke,https://educationnews.co.ke/ksh6-2-billion-government-payroll-scandal-audit-commissioned-by-cs-ruku-exposes-duplicate-salaries-shared-bank-accounts/,2026-07-26,General,"Abakora emihigo baraireriinjire kuhabogorere onyonche oria nanga enkaibori mu Bakati bu Mwaki ya Public Service, nikore oria obwakiri bwa oria bwaki bwaki naki kare ikiri naki.","Kweyo chiegni ota to ogend gi anyango maler ma ok ding' gima piyo ng'ato e Ministry of Public Service, ka serikali naki gima jogo e kanyadongo ma ok aoro ni pe to ni matendo maricho e yiengi.",Canshuur-bixiyayaasha waxaa lagu boorinayaa inay soo sheegaan wax kasta oo lagu tuhunsan yahay khilaaf ku saabsan mushaarka wasaaradda Adeegga Dadweynaha maadaama dowladda ay baarayso musuqmaasuq iyo maareyn xumo suurtagal ah ee nidaamka mushaarka dadweynaha.
EDU-00817,Education,PSA,"Over 21,000 junior secondary schools will receive interactive smart boards to enhance digital learning as part of the government's Competency-Based Education curriculum initiative.","Ziada ya shule za sekondari za chini 21,000 zitapata kwenye matumizi ubao wa smart wa kuingiliana ili kuboresha masomo ya kidijitali kama sehemu ya mpango wa serikali wa mtaala wa Elimu Inayozingatia Ufanisi.",,EducationNews_co_ke,https://educationnews.co.ke/more-than-21000-junior-schools-to-receive-smart-boards-under-new-govt-digital-learning-plan/,2026-07-26,General,"Bwakire bwakubiri na 21,000 bwesikuli bujunior bwana buya bwiya bairogo bwanogere ichigori cha digital learning mokiri buya bwakire buhige bwa govana bwakebere bwekubetere bu Competency-Based Education.","Ang'wen 21,000 makao magero mag junior secondary bende ne en gambo mar interactive smart boards kuom nyalo pwodhi digital learning kuchoko programa mar government ma nyal nyise chike joma jothurwa.","In ka badan 21,000 dugsiyo hoose oo dhexe ayaa heli doona looxyada smart-ka ah si loo xoojiyo barashada dijitaalka ah, taasoo qayb ka ah hindada waxbarashada ku saleysan xirfadaha ee dowladda."
EDU-00818,Education,PSA,Education stakeholders are urging for increased investment and support for student innovation in Kenya's Competency-Based Curriculum to help young innovators turn ideas into viable products.,Wadau wa elimu wanahimiza kuongezeka kwa uwekezaji na msaada kwa ubunifu wa wanafunzi katika Mitaala ya Msingi ya Upelelezi nchini Kenya ili kuwasaidia vijana wanaobuni kugeuza mawazo yao kuwa bidhaa zinazoweza kufanya kazi.,,EducationNews_co_ke,https://educationnews.co.ke/jkuat-hosts-global-kids-conference-as-stakeholders-push-for-greater-support-for-young-innovators/,2026-07-26,General,"Abashisye b'eshuri batarerera ubwakire bw'ekireri n'ekibori gitokire buya buya mw'ekiga kya g'ekigori cha Kenya, buya erekere banye ebinyango kubone abanyaki kitirigana bategire ebinyang'oi n'ekirori.","Ng'ato ma awinjo magi gi nyiso ni ing'wegi oweteye ka owet koro nyaka chwech ang'wen e Kenya gi Competency-Based Curriculum, ng'ato mayotore ang'wen tuch mokwongo kendo oket gi.",Howlwaddii waxbarashada ayaa ku baaqaya in la kordhiyo maalgelinta iyo taageerada cusub ee ardayda ku saleysan Barnaamijka Waxbarashada ee Awoodda Leh si ay gacan uga geystaan in hal-abuurada dhallinyarada ay fikradahooda u beddelaan alaab dhab ah.
EDU-00819,Education,PSA,"Universities encourage students to embrace entrepreneurship, balancing academics with small businesses to support themselves during their studies.","Vyuo vikuu vinahimiza wanafunzi kukumbatia ujasiriamali, wakifanya mchanganyiko wa masomo na biashara ndogo ili kujiwezesha wakati wa masomo yao.",,EducationNews_co_ke,https://educationnews.co.ke/university-of-eldoret-student-inspires-peers-by-funding-her-education-through-smokie-business/,2026-07-26,General,"Nchamokire ikaire mabo naki ochieng' buya, bataria omosare na buya bwaki naki ogenda emong'ere baria buya ore moke.","Makaroo nyaka yieng' can duto mondo wadhi nyaka entrepreneurship, kony joma yieng' gi nitie mar business maber to konyi mar jiwuong' kendo odhiem.","Jaamacadaha waxay dhiirigelinayaan ardayda inay qaataan ganacsi, iyaga oo dheellitirinaya waxbarashada iyo ganacsiyada yaryar si ay naftooda uga taageeraan inta ay baranayaan."
EDU-00820,Education,PSA,Parents and guardians in Mwala Sub-county are urged to monitor and prevent drug abuse among youth to combat rising defilement and school dropouts. Take action now to protect future generations.,Wazazi na walezi katika Wilaya ya Mwala wanashauriwa kufuatilia na kuzuia matumizi mabaya ya dawa miongoni mwa vijana ili kukabiliana na kuongezeka kwa udhalilishaji na wanafunzi wanaoacha shule. Chukua hatua sasa ili kulinda vizazi vijavyo.,,EducationNews_co_ke,https://educationnews.co.ke/drug-abuse-fueling-defilement-and-school-dropouts-in-mwala-mp-kamene-warns/,2026-07-26,General,"Baba na mama baki Mwala Sub-county, mwakiibokere naki onyore na omotigania omokiri buya muijagi bw'ekirenda naki okulana osimbori. Naki naki kiende egeserere geitung'ani.","Dhaani mag piny Mwala pi ng’ato e tek gi chike kwach ng’ama koro kwachuma gono k’one maadong’ gi ng’ato, to golo dhóbiro gi ng’ato mang’won. Konyi ng’ato now to ng’ato chike lok.",Waalidiinta iyo daryeelayaasha ku sugan degmada Mwala waxaa lagu boorinayaa inay la socdaan oo ay ka hortagaan isticmaalka daroogada dhallinyarada si loo dardargeliyo ka hortagga kufsiga iyo ka qaybgalka dugsiga oo dhicay. Qaado tallaabo hadda si aad u ilaaliso jiilasha mustaqbalka.
EDU-00821,Education,PSA,KCA University has launched a Korean Language Centre in Ruaraka to enhance graduates' global competitiveness. Students are encouraged to enroll and take advantage of upcoming scholarships and partnerships.,Chuo Kikuu cha KCA kimeanzisha Kituo cha Kiswahili cha Korea huko Ruaraka ili kuboresha ushindani wa kimataifa wa wahitimu. Wanafunzi wanahimizwa kujiandikisha na kufaidika na ufadhili na ushirikiano utakaojitokeza.,,EducationNews_co_ke,https://educationnews.co.ke/kca-university-launches-korean-language-centre-to-boost-graduates-global-competitiveness/,2026-07-26,General,KCA University omokire Omoige akekorino ya Koree ku Ruaraka bushere buya buya buya abeereri bateganeri. Abarekari barianoki obwakare bae ahaki ahanokire namae na buya bwake.,KCA University okedhi Korean Language Centre e Ruaraka kuom pinje mar graduati. Wanj jedo dhok ma losore gi ng'ato mi mwak gi juma mar scholarships maber kod partnerships.,Jaamacadda KCA waxay furtay Xarunta Luqadda Kooriyaanka ee Ruaraka si ay kor ugu qaaddo tartanka caalamiga ah ee ardayda ka qalinjebisa. Ardayda waxaa lagu dhiirrigelinayaa inay isqoraan oo ka faa'iidaystaan deeqaha waxbarasho iyo iskaashiyada soo socda.
EDU-00822,Education,PSA,"Parents and educators, be aware: children's behavior is influenced by political actions and rhetoric. Model positive values to counteract negative behaviors observed from public figures.","Wazazi na walimu, fuateni kwa makini: tabia za watoto zinaathiriwa na vitendo na maneno ya kisiasa. Onyesha maadili chanya ili kupunguza tabia mbaya zinazoonyeshwa na viongozi wa umma.",,EducationNews_co_ke,https://educationnews.co.ke/stop-political-goonism-schoolchildren-are-copying-your-bad-behaviour/,2026-07-26,General,"Abakira naki kosi, muigire: omogori bw’ogotigana buya kosi bwosi buya bonga bwaki buya bosi ha osero. Geria omogori mwaki omogori buya bosi buya bosi obore bwaki osero.","Niende gi mawuok, yoro: chumbi kuom konyo moloyo kendo magi e yo keth. Nindo duto ma ok ojgo chumbi ma yoregi e ji duto.","Waalidka iyo macalimiinta, ogow: dhaqanka carruurta waxa saameeya falalka siyaasadeed iyo hadallada. Muuji qiimaha wanaagsan si aad uga hortagto dhaqamada xun ee laga dareemayo dadka dadweynaha ah."
EDU-00823,Education,PSA,"The Murang'a County Government has ended the ECDE teachers' strike, ensuring better salaries, permanent jobs, and a four-year salary review program starting July.","Serikali ya Kaunti ya Murang'a imemaliza mgomo wa walimu wa ECDE, ikihakikisha mishahara bora, ajira za kudumu, na mpango wa kupitia mishahara kila mwaka kuanzia Julai.",,EducationNews_co_ke,https://educationnews.co.ke/muranga-ends-ecde-teachers-strike-with-pay-rise-permanent-jobs-and-new-employment-deal/,2026-07-26,General,"Omoio wa Murang'a oiga oseriania obwakire bw'abarimu ba ECDE, buya nakinyang'a omokireri, emoko ya ng'eno eya mwabere, na omogoti wa omokireri buya bwokiyera bwakire isubuya 4 omokong'endo omokireri omoya.","Oganda Marang'a owang'ni okonyo gi chuo mag ECDE, kuom gima ochung' ka oket gi dako mag ng'ato, jodong' gi chuo mag nachako, kendo ng'e gima oganda mag chuo otik kanyalo miyo kendo mar mwere.","Dowladda Murang'a waxay soo afjartay shaqo joojintii macallimiinta ECDE, iyada oo la hubinayo mushahar ka wanaagsan, shaqooyin joogto ah, iyo barnaamij dib-u-eegis mushahar afar sano ah oo bilaabanaya bisha Luulyo."
EDU-00824,Education,PSA,"Urgent repairs are needed for the damaged perimeter fence at Arya, MM Shah, and Lake Primary Schools in Kisumu Central to ensure safety and security. Constituency leadership is urged to act swiftly.","Matengenezo ya haraka yanahitajika kwa uzio wa shule wa Arya, MM Shah, na Lake Primary Schools katika Kisumu Central ili kuhakikisha usalama na ulinzi. Uongozi wa eneo unashauriwa kuchukua hatua haraka.",,EducationNews_co_ke,https://educationnews.co.ke/heads-of-three-kisumu-schools-demand-urgent-repair-of-damaged-perimeter-fence/,2026-07-26,General,"Omboro ogwakire buya buya keri ebira ya peremita na Arya, MM Shah, na Lake Primary Schools ka Kisumu Central, omokire buya na obwakire bwakire. Abakeri ba constituency batianyire buya ogenda.","Nyakwar eyo magi e chieng' kare ma otieno kuom piny gi jigang' gi godo e Arya, MM Shah, to nyaka Lake Primary Schools e Kisumu Central to yudo dholuo kendo chamo. Okwong' ji kwot gi weche kendo oting'o nyaka ng'ato.","Dayactir degdeg ah ayaa loo baahan yahay xarunta go'an ee dhaawacmay ee iskuulada Arya, MM Shah, iyo Lake Primary ee Kisumu Central si loo hubiyo amniga. Hoggaanka deegaanka waxay ku dhiirrigelinayaan inay si dhaqso ah u falgalaan."
EDU-00825,Education,PSA,Former students of Oruba Boys High School are encouraged to regularly engage with their alma mater to support improvements in infrastructure and academic standards.,Wanafunzi wa zamani wa Shule ya Upili ya Oruba Boys wanahimizwa kushiriki mara kwa mara na shule yao ya zamani ili kusaidia kuboresha miundombinu na viwango vya kitaaluma.,,EducationNews_co_ke,https://educationnews.co.ke/oruba-boys-alumni-pledge-sh10-million-dining-hall-urge-former-students-to-support-schools/,2026-07-26,General,Ababere bu Oruba Boys High School bataraka kugarukire nyakong’ene gakiere gabo bu soronchori naki omogori bu bwakiri bwensikati na benshigano.,Bonde mag Oruba Boys High School nochiemo nitie ka chunyi kod joma okel pi daktari megi gi ma okonyo chuny.,Ardaydii hore ee dugsiga sare ee Oruba Boys waxaa lagula talinayaa inay si joogto ah ula shaqeeyaan dugsigoodii si ay u taageeraan horumarinta kaabayaasha iyo heerarka waxbarasho.
