PSA_ID,Domain,English,Kiswahili2,Somali,Dholuo,Kiswahili,Target_Languages,Source,Date,Metadata,Date_dt,en_len,sw_len
PSA004336,security,The public is advised to avoid planting in the county education office until further notice.,Umma unashauriwa kuepuka kupanda katika ofisi ya elimu ya kaunti hadi itakapotangazwa tena.,Dadweynaha waxaa lagula talinayaa inay ka fogaadaan beerista xafiiska waxbarashada ee degmada ilaa amar dambe.,,Umma unashauriwa kuepuka planting katika the county education office mpaka further notice.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Revenue Authority,2025-03-21,"{""type"": ""generated_variation"", ""psa_score"": 5, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:06.070425""}",2025-03-21,92,90
PSA004337,disaster,The National Transport and Safety Authority urges communities to register online to prevent soil erosion.,Mamlaka ya Kitaifa ya Uchukuzi na Usalama inahimiza jamii kujiandikisha mtandaoni ili kuzuia mmomonyoko wa udongo.,Hay'adda Qaranka ee Gaadiidka iyo Badbaadada ayaa ku boorinaysa bulshooyinka inay iska diiwaan galiyaan khadka internetka si looga hortago nabaad-guurka carrada.,,The National Transport and Safety Authority inawahimiza jamii kufanya register online ili kuzuia soil erosion.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Revenue Authority,2024-12-03,"{""type"": ""generated_variation"", ""psa_score"": 7, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:06.070472""}",2024-12-03,105,110
PSA004338,education,"Civil servants are reminded that the deadline for evacuation is extended to January 8th, 2026.","Watumishi wa umma wanakumbushwa kwamba tarehe ya mwisho ya kuhamishwa imeongezwa hadi Januari 8, 2026.","Shaqaalaha rayidka ah waxaa la xasuusinayaa in waqtiga kama dambaysta ah ee daadgureynta la kordhin doono ilaa Janaayo 8, 2026.",,"Civil servants wamekumbushwa kwamba tarehe ya mwisho ya evacuation imeongezwa hadi January 8th, 2026.","{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Police Service,2026-01-09,"{""type"": ""generated_variation"", ""psa_score"": 4, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:06.070503""}",2026-01-09,94,101
PSA004339,agriculture,"The Ministry of Education announces rice prices at KSh 2,500 per 90kg bag.","Wizara ya Elimu yatangaza bei ya mchele kwa KSh 2,500 kwa kila gunia la kilo 90.","Wasaaradda Waxbarashada ayaa ku dhawaaqday qiimaha bariiska KSh 2,500 halkii bac ee 90kg ah.",,"The Ministry of Education inatangaza bei za rice kwa KSh 2,500 kwa 90kg bag.","{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Teachers Service Commission,2025-02-28,"{""type"": ""generated_variation"", ""psa_score"": 6, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.070533""}",2025-02-28,74,76
PSA004340,governance,The Ethics and Anti-Corruption Commission announces rainy season amnesty for training starting March 15th.,Tume ya Maadili na Kupambana na Rushwa yatangaza msamaha wa msimu wa mvua kwa ajili ya mafunzo kuanzia Machi 15.,Guddiga Anshaxa iyo La-dagaallanka Musuqmaasuqa ayaa ku dhawaaqay cafis xilli roobaad ah oo loogu talagalay tababarrada bilaabanaya Maarso 15.,,The Ethics and Anti-Corruption Commission inatangaza msamaha wa siku rainy season kwa training kuanzia March 15th.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Teachers Service Commission,2026-01-01,"{""type"": ""generated_variation"", ""psa_score"": 3, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:06.070562""}",2026-01-01,106,114
PSA004341,health,URGENT: civil servants must stock emergency supplies before January 8th. Report to all wards immediately.,HARAKA: Watumishi wa umma lazima wawe na vifaa vya dharura kabla ya Januari 8. Watoe taarifa kwa wadi zote mara moja.,DEGDEG AH: Shaqaalaha dawladdu waa inay kaydiyaan agabka gurmadka degdegga ah ka hor Janaayo 8. Isla markiiba soo wargeli dhammaan waaxaha.,,HARAKA: civil servants lazima stock emergency supplies kabla ya January 8th. Ripoti kwenye all wards mara moja.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Revenue Authority,2025-04-07,"{""type"": ""generated_variation"", ""psa_score"": 2, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:06.070591""}",2025-04-07,105,111
PSA004342,governance,Parents are advised to harvest their crops within the next 14 days.,Wazazi wanashauriwa kuvuna mazao yao ndani ya siku 14 zijazo.,Waalidiinta waxaa lagula talinayaa inay beeraan dalagyadooda 14-ka maalmood ee soo socda.,,Parents washauriwa kufanya harvest their crops ndani ya the next 14 days.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Police Service,2024-03-12,"{""type"": ""generated_variation"", ""psa_score"": 3, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.070621""}",2024-03-12,67,73
PSA004343,governance,IEBC announces that all voter registration must be stock emergency supplies starting December 31st.,IEBC yatangaza kwamba usajili wote wa wapiga kura lazima uwe wa vifaa vya dharura kuanzia Desemba 31.,IEBC waxay ku dhawaaqday in dhammaan diiwaangelinta codbixiyeyaasha ay tahay inay noqdaan agab degdeg ah oo kayd ah laga bilaabo Diseembar 31-keeda.,,IEBC inatangaza kwamba voter registration zote lazima stock emergency supplies kuanzia December 31st.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Agriculture,2026-04-04,"{""type"": ""generated_variation"", ""psa_score"": 3, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:06.070650""}",2026-04-04,99,101
PSA004344,agriculture,"The Ethics and Anti-Corruption Commission announces pesticides prices at KSh 2,500 per 90kg bag.","Tume ya Maadili na Kupambana na Rushwa yatangaza bei za dawa za kuulia wadudu kuwa KSh 2,500 kwa kila mfuko wa kilo 90.","Guddiga Anshaxa iyo La-dagaallanka Musuqmaasuqa ayaa ku dhawaaqay qiimaha sunta cayayaanka ee KSh 2,500 halkii bac ee 90kg ah.",,"The Ethics and Anti-Corruption Commission inatangaza bei za pesticides kwa KSh 2,500 kwa 90kg bag.","{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Red Cross,2025-05-23,"{""type"": ""generated_variation"", ""psa_score"": 4, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:06.070681""}",2025-05-23,96,98
PSA004345,agriculture,The Ethics and Anti-Corruption Commission advises civil servants to harvest their crops this season.,Tume ya Maadili na Kupambana na Rushwa inawashauri watumishi wa umma kuvuna mazao yao msimu huu.,Guddiga Anshaxa iyo La-dagaallanka Musuqmaasuqa ayaa kula taliyay shaqaalaha rayidka ah inay goostaan ​​dalagyadooda xilligan.,,The Ethics and Anti-Corruption Commission inashauri civil servants kufanya harvest their crops msimu huu.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Meteorological Department,2025-01-08,"{""type"": ""generated_variation"", ""psa_score"": 5, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.070708""}",2025-01-08,100,105
PSA004346,agriculture,"IEBC announces rice prices at KSh 2,500 per 50kg bag.","IEBC yatangaza bei ya mchele kwa KSh 2,500 kwa kila mfuko wa kilo 50.","IEBC waxay ku dhawaaqday qiimaha bariiska KSh 2,500 halkii bac ee 50kg ah.",,"IEBC inatangaza bei za rice kwa KSh 2,500 kwa 50kg bag.","{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",County Government,2025-03-21,"{""type"": ""generated_variation"", ""psa_score"": 4, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:06.070736""}",2025-03-21,53,55
PSA004347,security,County officials must carry identity documents at all times.,Maafisa wa kaunti lazima wabebe hati za utambulisho wakati wote.,Mas'uuliyiinta degmadu waa inay had iyo jeer wataan dukumentiyada aqoonsiga.,,County officials lazima wabebe identity documents wakati wote.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",County Government,2025-02-21,"{""type"": ""generated_variation"", ""psa_score"": 6, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.070763""}",2025-02-21,60,62
PSA004348,health,The Ministry of Education warns against update their records. Do not share your personal information.,Wizara ya Elimu inaonya dhidi ya kusasisha rekodi zao. Usishiriki taarifa zako binafsi.,Wasaaradda waxbarashadu waxay ka digaysaa in la cusbooneysiiyo diiwaankooda. Ha la wadaagin macluumaadkaaga shakhsi ahaaneed.,,The Ministry of Education inaonya dhidi ya update their records. Usifanye share your personal information.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Police Service,2025-03-05,"{""type"": ""generated_variation"", ""psa_score"": 7, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:06.070790""}",2025-03-05,101,106
PSA004349,security,The Social Health Authority announces enhanced assessment in all Mombasa during week.,Mamlaka ya Afya ya Jamii yatangaza tathmini iliyoimarishwa katika Mombasa nzima wakati wa wiki.,Hay'adda Caafimaadka Bulshada ayaa ku dhawaaqday qiimeyn la xoojiyay oo laga sameeyay dhammaan Mombasa usbuuca gudahiisa.,,The Social Health Authority inatangaza assessment zilizoidhinishwa katika Mombasa zote wakati wa week.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Revenue Authority,2026-03-28,"{""type"": ""generated_variation"", ""psa_score"": 4, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:06.070818""}",2026-03-28,85,102
PSA004350,disaster,All clinics in Turkana will remain closed until the advisory is lifted.,Kliniki zote huko Turkana zitabaki zimefungwa hadi onyo litakapoondolewa.,Dhammaan xarumaha caafimaadka ee Turkana way xirnaan doonaan ilaa laga qaado la-talinta.,,Clinics zote katika Turkana zitabaki zimefungwa mpaka the advisory is lifted.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",County Government,2024-06-10,"{""type"": ""generated_variation"", ""psa_score"": 5, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.070852""}",2024-06-10,71,77
PSA004351,agriculture,All fishermen must seek medical attention to the county education office before 3:00 PM daily.,Wavuvi wote lazima waende kwa ofisi ya elimu ya kaunti kabla ya saa 9:00 usiku kila siku.,Dhammaan kalluumeysatadu waa inay daryeel caafimaad u raadsadaan xafiiska waxbarashada degmada ka hor 3:00 PM maalin kasta.,,Fishermen wote lazima seek medical attention kwenye the county education office kabla ya saa 3:00 PM kila siku.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",County Government,2025-09-26,"{""type"": ""generated_variation"", ""psa_score"": 8, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:06.070881""}",2025-09-26,94,111
PSA004352,security,All tea farmers are advised to observe the Category 3 until further notice.,Wakulima wote wa chai wanashauriwa kuzingatia Kategoria ya 3 hadi taarifa nyingine itakapotolewa.,Dhammaan beeraleyda shaaha waxaa lagula talinayaa inay raacaan Qaybta 3aad ilaa amar dambe.,,Tea farmers wote washauriwa kuzingatia Category 3 hadi tangazo jipya.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Education,2024-11-02,"{""type"": ""generated_variation"", ""psa_score"": 6, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:06.070909""}",2024-11-02,75,69
PSA004353,education,Tea farmers are reminded that the deadline for voter registration is extended to September 15th.,Wakulima wa chai wanakumbushwa kwamba tarehe ya mwisho ya usajili wa wapiga kura imeongezwa hadi Septemba 15.,Beeralayda shaaha waxaa la xasuusinayaa in waqtiga kama dambaysta ah ee diiwaangelinta codbixiyeyaasha la dheereeyay ilaa Sebtembar 15.,,Tea farmers wamekumbushwa kwamba tarehe ya mwisho ya voter registration imeongezwa hadi September 15th.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Revenue Authority,2024-04-09,"{""type"": ""generated_variation"", ""psa_score"": 5, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.070938""}",2024-04-09,96,103
PSA004354,health,NOTICE: All Turkana must report further notice within this week.,TANGAZO: Waturkana wote lazima waripoti taarifa zaidi ndani ya wiki hii.,OGAYSIIS: Dhammaan Turkana waa inay soo sheegaan ogeysiis dheeraad ah toddobaadkan gudahiisa.,,ILANI: Turkana zote lazima zirejeleze further notice ndani ya this week.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Revenue Authority,2024-03-18,"{""type"": ""generated_variation"", ""psa_score"": 8, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:06.070965""}",2024-03-18,64,72
PSA004355,governance,All motorists must submit budget documents to the Ministry by the end of month.,Madereva wote lazima wawasilishe hati za bajeti kwa Wizara ifikapo mwisho wa mwezi.,Dhammaan darawallada waa inay Wasaaradda u soo gudbiyaan dukumentiyada miisaaniyadda dhammaadka bisha.,,Motorists zote lazima viwasilishe budget documents kwa the Ministry ifikapo the end of month.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Revenue Authority,2025-12-02,"{""type"": ""generated_variation"", ""psa_score"": 8, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:06.070993""}",2025-12-02,79,93
PSA004356,security,The Kenya Revenue Authority announces enhanced planting in all Wajir during election period.,Mamlaka ya Mapato ya Kenya yatangaza upandaji bora wa miti katika Wajir yote wakati wa kipindi cha uchaguzi.,Hay'adda Dakhliga Kenya ayaa ku dhawaaqday in la xoojiyay beerista beeraha ee Wajeer oo dhan inta lagu jiro xilliga doorashada.,,The Kenya Revenue Authority inatangaza planting zilizoidhinishwa katika Wajir zote wakati wa election period.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",IEBC Kenya,2025-12-07,"{""type"": ""generated_variation"", ""psa_score"": 3, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:06.071042""}",2025-12-07,92,109
PSA004357,health,All voters are reminded to install safety equipment by March 15th.,Wapiga kura wote wanakumbushwa kufunga vifaa vya usalama ifikapo Machi 15.,Dhammaan codbixiyayaasha waxaa la xasuusinayaa inay rakibaan qalabka badbaadada kahor Maarso 15.,,Voters wote wamekumbushwa kufanya install safety equipment ifikapo March 15th.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Police Service,2026-06-08,"{""type"": ""generated_variation"", ""psa_score"": 6, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:06.071089""}",2026-06-08,66,78
PSA004358,health,The National Police Service announces free inspection at all the county education office this semester.,Huduma ya Kitaifa ya Polisi yatangaza ukaguzi wa bure katika ofisi zote za elimu za kaunti muhula huu.,Adeegga Booliska Qaranka ayaa ku dhawaaqay kormeer bilaash ah oo lagu samaynayo dhammaan xafiiska waxbarashada degmada simistarkan.,,The National Police Service inatangaza inspection ya bure katika the county education office zote semester hii.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",IEBC Kenya,2026-04-10,"{""type"": ""generated_variation"", ""psa_score"": 6, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:06.071118""}",2026-04-10,103,111
