PSA_Id,Domain,Class,English,Kiswahili,Ekegusii,Dholuo,Somali,Source,Date,Metadata
493,Agriculture,PSA,"Murang'a County has launched a pilot digital system for distributing certified maize seeds and fertilizer. Approximately 135,000 registered farmers will benefit from this initiative.","Kaunti ya Murang'a imeanzisha mfumo wa kidijitali wa kupeleka mbegu za mahindi zilizothibitishwa na mbolea. Takriban wakulima 135,000 waliosajiliwa watanufaika na mpango huu.","Obwaki bwa Murang'a bujapanga omogori bw'ogenda buseke buoringo bw'ere ebindori ekegana na fertilizer. Bwakireri bwa 135,000 busekeranyi buori na obwakireri bu!","Murang'a County egey reg gi system mar digital to omera mar tieke kuonde mag maize kaka gi fertilizer. Kaka 135,000 farmers mamor eyo ni osetimo gi choch.","Degmada Murang'a waxay bilaabatay nidaam dhijitaal ah oo tijaabo ah oo loogu talagalay qaybinta abuurka geedka masagada ah ee la xaqiijiyey iyo bacriminta. Ku dhawaad 135,000 oo beeraleydi la diiwaan geliyey ayaa ka faa'iideysan doona hindisahan.",https://kilimonews.co.ke/science-and-technology/muranga-shifts-to-digital-system-for-maize-seed-and-fertilizer-distribution/,2026-07-14,scraped:Kilimo News - Policy
494,Agriculture,PSA,Kiawamururu Farmers Cooperative is now offering a payout of Ksh 142.30 per kilogram of cherry and Ksh 470.50 for Mbuni for the 2025/2026 season.,Kiawamururu Farmers Cooperative sasa inatoa malipo ya Ksh 142.30 kwa kila kilogram ya cherry na Ksh 470.50 kwa Mbuni kwa msimu wa 2025/2026.,Kiawamururu Farmers Cooperative ikinyasa omotiri Ksh 142.30 ku kilogram ya cherry na Ksh 470.50 kubi Mbuni osikii 2025/2026.,Kiawamururu Farmers Cooperative en gite kaluwore Ksh 142.30 nyaka kilo mar cherry kendo Ksh 470.50 e Mbuni kwan 2025/2026.,Kiawamururu Farmers Cooperative hadda waxay bixineysaa lacag dhan Ksh 142.30 kiilogramkiiba cherry iyo Ksh 470.50 Mbuni loogu talagalay xilli ciyaareedka 2025/2026.,https://kilimonews.co.ke/agricultural-products/the-divorce-that-paid-off-kiawamururu-coffee-farmers-laugh-all-the-way-to-the-bank/,2026-07-14,scraped:Kilimo News - Policy
495,Agriculture,PSA,Farmers in coffee-growing regions are encouraged to maintain their coffee trees as the 2025/2026 season is marked by strong market performance and robust demand for Kenyan coffee.,Wakulima katika maeneo ya kilimo cha kahawa wanahimizwa kudumisha miti yao ya kahawa kwani msimu wa 2025/2026 unatarajiwa kuwa na utendaji mzuri wa soko na mahitaji makubwa ya kahawa ya Kenya.,"Abagore bamisomo baryokere emaita yabo ya kahawa, ore omokonyanaki bw’amasomo 2025/2026 karuga okariyaki maishe olia omanye boki okorore naki kahawa ya Kenya.","Ng'ati mar konyruok ahinya kuom kisumu en ng'ato konyruok, kendo roho nyalo bedo chiegni kuom kuwal konyruok ma ginyalo chayo.",Beeraleyda ku nool gobollada kafeega waxaa lagula talinayaa inay ilaaliyaan geedaha kafeega maadaama xilliga 2025/2026 uu ka muuqdo suuq xooggan iyo dalab weyn oo ku saabsan kafeega Kenyan.,https://kilimonews.co.ke/agricultural-products/the-season-the-bean-spoke-back/,2026-07-14,scraped:Kilimo News - Policy
496,Agriculture,PSA,"The Nairobi Coffee Exchange held Sale 29, trading 14,284 bags of coffee before July recess; trading resumes in July.","Benki ya Kahawa ya Nairobi ilifanya Mauzo ya 29, ikifanya biashara ya mabegi 14,284 ya kahawa kabla ya mapumziko ya Julai; biashara itaendelea mnamo Julai.","Nairobi Coffee Exchange yagana Sale 29, ikabere 14,284 ibagi z’café mbere ya mwezi wa Julai; ikabere buya mu mwezi wa Julai.","Nairobi Coffee Exchange nwelore Sale 29, nokworo 14,284 baggi mollo mbere mag Juli; nolokore mag Juli.","Nairobi Coffee Exchange waxay qabatay Iibka 29, iyadoo la ganacsanayo 14,284 boorsooyin oo kafee ah ka hor fasaxa Luulyo; ganacsigu wuxuu dib u bilaabanayaa Luulyo.",https://kilimonews.co.ke/agricultural-products/sale-29-closes-nairobi-coffee-exchange-before-july-recess/,2026-07-14,scraped:Kilimo News - Policy
497,Agriculture,PSA,"Kenyan farmers are encouraged to continue exporting coffee, as over 1 million kilograms were shipped in March 2026, with strong demand and prices from the U.S. and other international markets.","Wakulima wa Kenya wanahimizwa kuendelea kusafirisha kahawa, kwani zaidi ya kilogramu milioni moja zilisafirishwa mnamo Machi 2026, huku kukiwa na mahitaji makubwa na bei kutoka Marekani na masoko mengine ya kimataifa.","Abakire buya bano bakiendereje kuteka ikawa, naki ekikumi mirongo 1 obokirire mu mwakano wa 2026, na omokirima ogwendani naki eng'enso ebwakire buya na emokeya buya ngabokire mubandu.","Ng'ato mar Kenya gyele kuom timo export kofi, ohingo 1 million kilograms ne okinyi e boma mar March 2026, kod dhok kuom eng'edi mana nadi gi piny U.S. e mondo en mwandu mar gi.","Farmers-ka Kenya waxaa lagu dhiirrigelinayaa inay sii wadaan dhoofsiga qaxwaha, maadaama in ka badan 1 milyan kiilogram la dhoofsaday bishii Maarso 2026, iyadoo dalab xooggan iyo qiimo fiican laga helay Maraykanka iyo suuqyo kale oo caalami ah.",https://kilimonews.co.ke/agricultural-products/america-leads-as-kenya-ships-over-1-million-kgs-of-coffee-in-march-2026/,2026-07-14,scraped:Kilimo News - Policy
498,Agriculture,PSA,Tomato prices in Kisumu have nearly doubled due to heavy rains disrupting supply chains. Expect prices at Kibuye Market to range between Sh15 and Sh30 per piece.,Bei za nyanya mjini Kisumu zimekaribia kuongezeka maradufu kutokana na mvua nyingi zinazosababisha usumbufu katika mnyororo wa usambazaji. Tarajia bei kwenye Soko la Kibuye kuwa kati ya Sh15 na Sh30 kwa kipande.,Makiya aya matomato Kisumu akaranga ayaragani shirori kosi nyaki associates. Otigana hinyanya maki ya Kibuye Market akoranga oreri Sh15 na Sh30.,Kakwang' gi magi mar nyasi i Kisumu ok odwogo mudho magero e yo ragi. Nyasaye okbedo e Kibuye Market thag' e Sh15 kod Sh30 per koth.,Qiimaha yaanyooyinka ee Kisumu ayaa ku dhawaad labalaabmay sababtoo ah roobabka culus oo carqaladeeyay silsiladaha sahayda. Qiimuhu wuxuu ku kala jiri doonaa Suuqa Kibuye intbetween Sh15 iyo Sh30 xabbo.,https://kilimonews.co.ke/agricultural-products/tomato-prices-soar-in-kisumu-as-heavy-rains-disrupt-supply-chains/,2026-07-14,scraped:Kilimo News - Policy
499,Agriculture,PSA,Farmers in Nyakach are encouraged to participate in the Agoro East Aggregated Farm initiative to restore land and improve livelihoods. Join the collective effort for better farming practices.,Wakulima katika Nyakach wanahimizwa kushiriki katika mpango wa Agoro East Aggregated Farm ili kurejesha ardhi na kuboresha maisha. Jiunge na juhudi za pamoja za kuboresha mbinu za kilimo.,Abakire mu Nyakach baragwirani omokanya omogori wa Agoro East Aggregated Farm okobororeha boti na okokere omokirori. Ikireni obwaki bwakire bwogogori.,Ogingo mag Nyakach anyalo lweny kuom to its agoro east aggregated farm initiative kuom nyaka duto adhi chogo kelo gi jombo. Omedo ka ochung' e piny mariech mag joma odhiere.,Beeraleyda Nyakach waxaa Lagu dhiirigelinayaa inay ka qeybqaataan mashruuca Agoro East Aggregated Farm si loo soo celiyo dhulka loona hagaajiyo nolol-maalmeedka. Ku biir dadaalka guud ee hababka beeraleyda wanaagsan.,https://kilimonews.co.ke/science-and-technology/why-nyakachs-aggregated-farm-is-becoming-a-model-for-agroecology-in-kenya/,2026-07-14,scraped:Kilimo News - Sci & Tech
500,Agriculture,PSA,Flower exporters are urged to implement enhanced pest control measures against the false codling moth (FCM) to avoid shipment rejections and financial losses.,Wasafirishaji wa maua wanasisitizwa kuimarisha hatua za kudhibiti wadudu dhidi ya nondo wa kudanganya (FCM) ili kuepuka kukataliwa kwa shehena na hasara za kifedha.,Abakinyaki ba matunda bategereje nyamaki nyabaki kushirikiana na gucokere buya buya bwotere bwogegeri bwaki bwokiga (FCM) buya buya owaki omokireri no omogori bwaki buya buya ogokora.,"Mok kila mwala oter kod gima chalo piny giwacho kuom dudu mag nyuol mar FCM, koro maki jomuok ng'eyo gi tinde tich.",Dhoofiyeyaasha ubaxyada waxaa lagu boorinayaa inay qaadaan tallaabooyin kordhin ah oo ka dhan ah kashka beenta ah (FCM) si looga fogaado diidmada rarka iyo khasaare dhaqaale.,https://kilimonews.co.ke/science-and-technology/from-protocols-to-pheromones-kenya-combines-systems-approach-and-biological-control-to-fight-fcm/,2026-07-14,scraped:Kilimo News - Sci & Tech
501,Agriculture,PSA,The Kenya Agricultural Livestock Research Organization (KALRO) is launching a program to develop new pest management technologies and practices to help farmers reduce crop losses.,Shirika la Utafiti wa Kilimo na Mifugo la Kenya (KALRO) linaanzisha mpango wa kuendeleza teknolojia na mbinu mpya za kudhibiti wadudu ili kuwasaidia wakulima kupunguza hasara za mazao.,Ishinda ya Kenya Agricultural Livestock Research Organization (KALRO) iriaja bw'ogori obw'ekisumo buya bogogotere omogaka bokierekere aboragani bosi boberia bw'ogori.,Kenya Agricultural Livestock Research Organization (KALRO) orit gi program mane ni nyaka konyo nyawi mang'ongo mi kadi e kinde gi dhohok puonyo ng'ato to to ng'ato loso dho luth.,Hay'adda Cilmi-baarista Xoolaha iyo Beeraha ee Kenya (KALRO) waxay bilaabeysaa barnaamij si loo horumariyo teknoolojiyada cusub ee maaraynta cayayaanka iyo dhaqamada si ay uga caawiyaan beeraleyda inay yareeyaan khasaaraha dalagga.,https://kilimonews.co.ke/science-and-technology/new-technologies-set-to-transform-pest-control-practices/,2026-07-14,scraped:Kilimo News - Sci & Tech
502,Agriculture,PSA,Farmers affected by maize lethal necrosis disease (MLND) in Bomet County are encouraged to seek information on crop rotation and planting in new areas to prevent further losses.,Wakulima waliathiriwa na ugonjwa wa kuua mahindi (MLND) katika Kaunti ya Bomet wanahimizwa kutafuta taarifa kuhusu mzunguko wa mazao na kupanda katika maeneo mapya ili kuzuia hasara zaidi.,Abagere bamakororani buya bw'ogendete bw'ekisukari bwi Bomet batagaka buya oseria buya buya bwokwegererera buya buse bw'otange ko bware ogwaki bwogendete.,"Wuon gi yieng' mamoko kendo ng'eyo weche mag maiz lethal necrosis disease (MLND) e Bomet County, to konyo e weche ma okonyo ohera kendo chwech ma pwodhi e ndalo nyalo yore.",Beeraleyda uu saameeyay cudurka maqaar jilicsan ee mooska (MLND) ee gobolka Bomet waxaa lagu dhiirigalinayaa inay raadsadaan macluumaad ku saabsan wareegga dalagga iyo beerista meelaha cusub si loo yareeyo khasaaraha dheeraadka ah.,https://kilimonews.co.ke/science-and-technology/from-despair-to-digital-hope-how-a-bomet-woman-is-using-ai-to-help-farmers/,2026-07-14,scraped:Kilimo News - Sci & Tech
503,Agriculture,PSA,"Farmers are urged to advocate for the timely adoption of biotech maize, cotton, and potato varieties to avoid losses estimated at KSh 20.4 billion and improve food security.","Wakulima wanahimizwa kutetea upokeaji wa haraka wa mbegu za mahindi, pamba, na viazi za bioteknolojia ili kuepuka hasara ambazo zinakadiria kuwa KSh 20.4 bilioni na kuboresha usalama wa chakula.","Abanyakere baria naki bosi bwebwaki bwetere buiga buharia bwa biotech bwa oria, bumbati na mirenda kuibaki naki bwakire bwachieng' osorai buhagire bwebwaki bwasigwa bosi KSh 20.4 billion na bwegane omogenda bwankore.","Abor tedo kuom farmer kanyo ma oketh ne kend ji thoth gin biotech maize, cotton, to gin poteto ma ok giyamo ng'ato ok mar KSh 20.4 billion to omiya ichal mar chak.","Beeralayda waxaa lagu boorinayaa in ay taageeraan qaadashada waqtiga ku habboon noocyada dhirta bayootik ah ee ayaa, suuf, iyo baradhada si looga fogaado khasaarooyin lagu qiyaasay KSh 20.4 bilyan iyo si loo hagaajiyo amniga cuntada.",https://kilimonews.co.ke/science-and-technology/kenya-loses-ksh-20-4-billion-over-delayed-adoption-of-biotech-crops-study-reveals/,2026-07-14,scraped:Kilimo News - Sci & Tech
504,Agriculture,PSA,The CGIAR Africa Agricultural Adaptation (AAA) Atlas is now available as an open-access tool for policymakers and researchers to develop climate-resilient strategies. Utilize this resource to strengthen decision-making in your agricultural projects.,Atlas ya Uadaptishaji wa Kilimo Barani Afrika (AAA) ya CGIAR sasa inapatikana kama chombo huru kwa wanasiasa na watafiti kuunda mikakati ya kukabiliana na mabadiliko ya tabianchi. Tumia rasilimali hii kuboresha uamuzi katika miradi yako ya kilimo.,Atlas ya CGIAR Africa Agricultural Adaptation (AAA) yoreka buya gochung'ana na bure mo makiyego omogicha. Naki bwogori buya bwakire buya bwakorere omoshang'ani buya mo ibori yenyu.,CGIAR Africa Agricultural Adaptation (AAA) Atlas ni ng'ato otieno kendo bura marach ma okel micho marach kuom golo chogo gi wan gi deloo. Wachone oyudo golo gi kido duto ma okel e yo mar chiegni nyaka omiyo wende.,Atlas-ka CGIAR Africa Agricultural Adaptation (AAA) waxa uu hadda diyaar u yahay sidii qalab furan oo ay isticmaali karaan siyaasiyiinta iyo cilmi-baadhayaasha si ay u horumariyaan istaraatiijiyado adkeysan kara cimilada. Ka faa’iidayso kheyraadkan si aad u xoojiso go'aan-qaadashada mashaariicdaada beeraha.,https://kilimonews.co.ke/science-and-technology/experts-trained-on-atlas-tool-to-strengthen-evidence-based-climate-action/,2026-07-14,scraped:Kilimo News - Sci & Tech
505,Agriculture,PSA,Farmers and agribusiness stakeholders are reminded to ensure compliance with safety and quality standards for pest control products. Stay informed on regulations from the Pest Control Products Board (PCPB).,Wakulima na wadau wa biashara ya kilimo wanakumbushwa kuhakiki kuzingatia viwango vya usalama na ubora wa bidhaa za kudhibiti wadudu. Endelea kujua kuhusu sheria kutoka Bodi ya Bidhaa za Kudhibiti Wadudu (PCPB).,Abakori naki omokireri baki bakiore omoshanga ore mbokori na ng'otoore omote. Naki boki omosenda amaki naki oria abaki batigana Buya ya Mbokori (Pest Control Products Board - PCPB).,Abwaki gi dakoro kendo gi chuth ginyalo nyal marenjo e yo ni omiyo wujjogi kik ejakore kendo yore magero ma joro maler. Nyaru kuom konyo marach kobor kendo jabiro gi jopiny manonyo e Pest Control Products Board (PCPB).,Beeraleyda iyo daneeyayaasha beeraleydu waxa lagu xusuusinayaa inay hubiyaan u hoggaansanaanta heerarka badbaadada iyo tayada ee alaabada xakameynta cayayaanka. La soco xeerarka ka yimaada Guddiga Alaabooyinka Xakameynta Cayayaanka (PCPB).,https://kilimonews.co.ke/science-and-technology/pest-control-products-under-spotlight-at-globalg-a-p-tourstop-2025-in-nairobi/,2026-07-14,scraped:Kilimo News - Sci & Tech
506,Agriculture,PSA,National Plant Protection Organizations in 12 African countries are being equipped with tools and training to combat Potato Cyst Nematodes. Early detection is crucial for protecting potato crops and livelihoods.,Taasisi za Ulinzi wa Mimea za Kitaifa katika nchi 12 za Afrika zimepewa vifaa na mafunzo ya kupambana na Nematodi wa Fukwe za Viazi. Ugunduzi wa mapema ni muhimu katika kulinda mazao ya viazi na maisha ya watu.,Abakire baki na Nyancha ya Bwakire buere bwana geared with tools naki training buere bushikire Potato Cyst Nematodes. Gutokirania bui gire naki okwama buinokiga naki buiasibori bwaki.,National Plant Protection Organizations e 12 gi chwe mar Africa nyalo piny gi lutruok kod mawuon e nitiere kuom Potato Cyst Nematodes. Koro kendo uwang' ne adhiero nyalo nyal e yo piny gi mawuon e nyadhi.,Hay'adaha Qaran ee Ilaalinta Dhirta ee 12 dal oo Afrikaan ah ayaa lagu qalabaynayaa aaladaha iyo tababar si loola dagaallamo Cysto Nematodes-ka Baradho. Ogaanshaha hore ayaa muhiim u ah ilaalinta dalagyada baradhada iyo nolosha.,https://kilimonews.co.ke/science-and-technology/empowering-african-plant-protection-agencies-to-combat-devastating-potato-pest/,2026-07-14,scraped:Kilimo News - Sci & Tech
507,Agriculture,PSA,"The new Waithera bean variety is now available for farmers, offering higher yields, drought tolerance, and improved taste. Contact KALRO for seed distribution details.","Aina mpya ya maharagwe ya Waithera sasa inapatikana kwa wakulima, ikitoa mavuno makubwa, uvumilivu wa ukame, na ladha bora. Wasiliana na KALRO kwa maelezo ya usambazaji wa mbegu.","Obokiri bwa Waithera buse buya buria buera abagere, bujire buse bwire buya, bwikire bweni ne bwokiri buse bubi. Bwakorire KALRO buse buya bwobogire bwokore bwaki.","Nang'eyo Waithera kanyad gima omiye ng'ato madhi, oketi yiye, anyalo kayogni, gi mabor. Fweny KALRO kuom namba ma okethi kanyakla.","Noocyada cusub ee digirta Waithera ayaa hadda la heli karaa beeralayda, waxayna bixisaa wax-soo-saar sare, adkaysi abaaro, iyo dhadhan wanaagsan. La xiriir KALRO si aad u hesho faahfaahinta qaybinta abuurka.",https://kilimonews.co.ke/science-and-technology/new-waithera-bean-variety-promises-higher-yields-and-better-nutrition-for-kenyan-farmers/,2026-07-14,scraped:Kilimo News - Sci & Tech
508,Agriculture,PSA,Farmers in Nakuru County are invited to participate in the aak-GROW's Stewardship Mashinani initiative to improve safe pesticide usage. Engage with local community efforts for better practices.,Wakulima katika Kaunti ya Nakuru wanakaribishwa kushiriki katika mpango wa aak-GROW wa Stewardship Mashinani ili kuboresha matumizi salama ya viuatilifu. Shirikiana na juhudi za jamii za ndani kwa ajili ya mbinu bora.,Abakorera baki Nakuru barabaki kugana omogogoti wa aak-GROW's Stewardship Mashinani ekirenge omokeyo bwaki bwakire. Keganye naki obokire buya omogusi bwakoya.,Mawegi e Nakuru County omed e duto gi aak-GROW's Stewardship Mashinani nyi ng'wonye kanyo yien piny. Wuoyi gi joma en duong' kuom ng'wonye makare.,Beeralayda Kaakoori ee Nakuru County waxaa lagu martiqaaday inay ka qeybqaataan mashruuca aak-GROW's Stewardship Mashinani si loo hagaajiyo isticmaalka sunta badbaadada. La shaqeyso dadaallada bulshada maxalliga si kor loogu qaado dhaqamada wanaagsan.,https://kilimonews.co.ke/science-and-technology/aak-grow-pilots-behaviour-change-drive-to-curb-pesticide-misuse/,2026-07-14,scraped:Kilimo News - Sci & Tech
